,icpsr_id,name,congress,party_status,committee_party_rank,party,state,committee
351,6242,"McFarland, Ernest W.",81,1,4,Democrat,AZ,Energy and Natural Resources
352,165,"Anderson, Clinton P.",81,1,5,Democrat,NM,Energy and Natural Resources
353,6475,"Miller, Bert H.",81,1,6,Democrat,ID,Energy and Natural Resources
354,5213,"Kerr, Robert S.",81,1,7,Democrat,OK,Energy and Natural Resources
355,1338,"Butler, Hugh A.",81,2,1,Republican,NE,Energy and Natural Resources
356,6525,"Millikin, Eugene D.",81,2,2,Republican,CO,Energy and Natural Resources
357,2066,"Cordon, Guy",81,2,3,Republican,OR,Energy and Natural Resources
358,2838,"Ecton, Zales N.",81,2,4,Republican,MT,Energy and Natural Resources
359,5944,"Malone, George W.",81,2,5,Republican,NV,Energy and Natural Resources
360,9865,"Watkins, Arthur V.",81,2,6,Republican,UT,Energy and Natural Resources
361,5539,"Leahy, Edward L.",81,6,1,Democrat,RI,Energy and Natural Resources
362,9210,"Taylor, Glen H.",81,6,2,Democrat,ID,Energy and Natural Resources
363,5591,"Lehman, Herbert H.",81,6,3,Democrat,NY,Energy and Natural Resources
364,4949,"Johnson, Edwin C.",81,1,1,Democrat,CO,"Commerce, Science and Transportation"
365,6242,"McFarland, Ernest W.",81,1,2,Democrat,AZ,"Commerce, Science and Transportation"
366,5913,"Magnuson, Warren G.",81,1,3,Democrat,WA,"Commerce, Science and Transportation"
367,6836,"Myers, Francis J.",81,1,4,Democrat,PA,"Commerce, Science and Transportation"
368,6346,"McMahon, Brien",81,1,5,Democrat,CT,"Commerce, Science and Transportation"
369,7020,"O'Conor, Herbert R.",81,1,6,Democrat,MD,"Commerce, Science and Transportation"
370,4979,"Johnson, Lyndon B.",81,1,7,Democrat,TX,"Commerce, Science and Transportation"
371,5122,"Kefauver, C. Estes",81,1,8,Democrat,TN,"Commerce, Science and Transportation"
372,9401,"Tobey, Charles W.",81,2,1,Republican,NH,"Commerce, Science and Transportation"
373,7780,"Reed, Clyde M.",81,2,2,Republican,KS,"Commerce, Science and Transportation"
374,1021,"Brewster, Ralph O.",81,2,3,Republican,ME,"Commerce, Science and Transportation"
375,1489,"Capehart, Homer E.",81,2,4,Republican,IN,"Commerce, Science and Transportation"
376,1024,"Bricker, John W.",81,2,5,Republican,OH,"Commerce, Science and Transportation"
377,4747,"Hunt, Lester C.",81,6,1,Democrat,WY,"Commerce, Science and Transportation"
378,0163,"Williams, John J.",81,7,1,Republican,DE,"Commerce, Science and Transportation"
379,6132,"McCarran, Patrick A.",81,1,1,Democrat,NV,Judiciary
380,5240,"Kilgore, Harley M.",81,1,2,Democrat,WV,Judiciary
381,2822,"Eastland, James O.",81,1,3,Democrat,MS,Judiciary
382,5913,"Magnuson, Warren G.",81,1,4,Democrat,WA,Judiciary
383,6260,"McGrath, J. Howard",81,1,5,Democrat,RI,Judiciary
384,9713,"Wagner, Robert F.",81,1,6,Democrat,NY,Judiciary
385,1090,"Broughton, J. Melville",81,1,7,Democrat,NC,Judiciary
386,6475,"Miller, Bert H.",81,1,8,Democrat,ID,Judiciary
387,0110,"Wiley, Alexander",81,2,1,Republican,WI,Judiciary
388,5452,"Langer, William",81,2,2,Republican,ND,Judiciary
389,3110,"Ferguson, Homer",81,2,3,Republican,MI,Judiciary
390,2656,"Donnell, Forrest C.",81,2,4,Republican,MO,Judiciary
391,4922,"Jenner, William E.",81,2,5,Republican,IN,Judiciary
392,7020,"O'Conor, Herbert R.",81,6,1,Democrat,MD,Judiciary
393,3731,"Graham, Frank P.",81,6,2,Democrat,NC,Judiciary
394,5122,"Kefauver, C. Estes",81,6,3,Democrat,TN,Judiciary
395,0294,"Withers, Garrett L.",81,6,4,Democrat,KY,Judiciary
396,1831,"Clements, Earle C.",81,6,5,Democrat,KY,Judiciary
397,8708,"Smith, Willis",81,6,6,Democrat,NC,Judiciary
398,9291,"Thomas, Elbert D.",81,1,1,Democrat,UT,Labor and Human Resources
399,6820,"Murray, James E.",81,1,2,Democrat,MT,Labor and Human Resources
400,7333,"Pepper, Claude D.",81,1,3,Democrat,FL,Labor and Human Resources
401,4418,"Hill, J. Lister",81,1,4,Democrat,AL,Labor and Human Resources
402,6856,"Neely, Matthew M.",81,1,5,Democrat,WV,Labor and Human Resources
403,2691,"Douglas, Paul H.",81,1,6,Democrat,IL,Labor and Human Resources
404,4728,"Humphrey, Hubert H. Jr.",81,1,7,,MN,Labor and Human Resources
405,0294,"Withers, Garrett L.",81,1,8,Democrat,KY,Labor and Human Resources
406,9152,"Taft, Robert A.",81,2,1,Republican,OH,Labor and Human Resources
407,52,"Aiken, George D.",81,2,2,Republican,VT,Labor and Human Resources
408,8635,"Smith, H. Alexander",81,2,3,Republican,NJ,Labor and Human Resources
409,6738,"Morse, Wayne L.",81,2,4,Republican,OR,Labor and Human Resources
410,2656,"Donnell, Forrest C.",81,2,5,Republican,MO,Labor and Human Resources
411,5591,"Lehman, Herbert H.",81,6,1,Democrat,NY,Labor and Human Resources
412,5009,"Johnston, Olin D.",81,1,1,Democrat,SC,Post Office and Civil Service
413,6293,"McKellar, Kenneth D.",81,1,2,Democrat,TN,Post Office and Civil Service
414,7020,"O'Conor, Herbert R.",81,1,3,Democrat,MD,Post Office and Civil Service
415,1090,"Broughton, J. Melville",81,1,4,Democrat,NC,Post Office and Civil Service
416,5767,"Long, Russell B.",81,1,5,Democrat,LA,Post Office and Civil Service
417,6856,"Neely, Matthew M.",81,1,6,Democrat,WV,Post Office and Civil Service
418,3349,"Frear, J. Allen Jr.",81,1,7,Democrat,DE,Post Office and Civil Service
419,5452,"Langer, William",81,2,1,Republican,ND,Post Office and Civil Service
420,3206,"Flanders, Ralph E.",81,2,2,Republican,VT,Post Office and Civil Service
421,390,"Baldwin, Raymond E.",81,2,3,Republican,CT,Post Office and Civil Service
422,9374,"Thye, Edward J.",81,2,4,Republican,MN,Post Office and Civil Service
423,2838,"Ecton, Zales N.",81,2,5,Republican,MT,Post Office and Civil Service
424,4321,"Hendrickson, Robert C.",81,2,6,Republican,NJ,Post Office and Civil Service
425,4728,"Humphrey, Hubert H. Jr.",81,6,1,,MN,Post Office and Civil Service
426,3731,"Graham, Frank P.",81,6,2,Democrat,NC,Post Office and Civil Service
427,5539,"Leahy, Edward L.",81,6,3,Democrat,RI,Post Office and Civil Service
428,7229,"Pastore, John O.",81,6,4,Democrat,RI,Post Office and Civil Service
429,2751,"Dulles, John Foster",81,7,1,Republican,NY,Post Office and Civil Service
430,2803,"Dworshak, Henry C.",81,7,2,Republican,ID,Post Office and Civil Service
431,2333,"Darby, Harry",81,7,3,Republican,KS,Post Office and Civil Service
432,1510,"Carlson, Frank",81,7,4,Republican,KS,Post Office and Civil Service
433,1678,"Chavez, Dennis",81,1,1,Democrat,NM,Environment and Public Works
434,2702,"Downey, Sheridan",81,1,2,Democrat,CA,Environment and Public Works
435,6151,"McClellan, John L.",81,1,3,Democrat,AR,Environment and Public Works
436,4520,"Holland, Spessard L.",81,1,4,Democrat,FL,Environment and Public Works
437,8764,"Sparkman, John J.",81,1,5,Democrat,AL,Environment and Public Works
438,8883,"Stennis, John C.",81,1,6,Democrat,MS,Environment and Public Works
439,1659,"Chapman, Virgil M.",81,1,7,Democrat,KY,Environment and Public Works
440,5213,"Kerr, Robert S.",81,1,8,Democrat,OK,Environment and Public Works
441,1395,"Cain, Harry P.",81,2,1,Republican,WA,Environment and Public Works
442,6021,"Martin, Edward",81,2,2,Republican,PA,Environment and Public Works
443,9865,"Watkins, Arthur V.",81,2,3,Republican,UT,Environment and Public Works
444,5944,"Malone, George W.",81,2,4,Republican,NV,Environment and Public Works
445,5158,"Kem, James P.",81,2,5,Republican,MO,Environment and Public Works
446,4227,"Hayden, Carl",81,1,1,Democrat,AZ,Rules and Administration
447,3783,"Green, Theodore F.",81,1,2,Democrat,RI,Rules and Administration
448,6836,"Myers, Francis J.",81,1,3,Democrat,PA,Rules and Administration
449,8883,"Stennis, John C.",81,1,4,Democrat,MS,Rules and Administration
450,5767,"Long, Russell B.",81,1,5,Democrat,LA,Rules and Administration
451,3603,"Gillette, Guy M.",81,1,6,Democrat,IA,Rules and Administration
452,4747,"Hunt, Lester C.",81,1,7,Democrat,WY,Rules and Administration
453,0294,"Withers, Garrett L.",81,1,8,Democrat,KY,Rules and Administration
454,9998,"Wherry, Kenneth S.",81,2,1,Republican,NE,Rules and Administration
455,5343,"Knowland, William F.",81,2,2,Republican,CA,Rules and Administration
456,5739,"Lodge, Henry Cabot Jr.",81,2,3,Republican,MA,Rules and Administration
457,4922,"Jenner, William E.",81,2,4,Republican,IN,Rules and Administration
458,4834,"Ives, Irving M.",81,2,5,Republican,NY,Rules and Administration
459,9210,"Taylor, Glen H.",81,6,1,Democrat,ID,Rules and Administration
460,3731,"Graham, Frank P.",81,6,2,Democrat,NC,Rules and Administration
461,659,"Benton, William",81,6,3,Democrat,CT,Rules and Administration
462,1831,"Clements, Earle C.",81,6,4,Democrat,KY,Rules and Administration
463,8708,"Smith, Willis",81,6,5,Democrat,NC,Rules and Administration
464,4321,"Hendrickson, Robert C.",81,7,1,Republican,NJ,Rules and Administration
465,8270,"Schoeppel, Andrew F.",81,5,6,Republican,KS,Rules and Administration
466,6796,"Mundt, Karl E.",81,7,2,Republican,SD,Rules and Administration
467,5823,"Lucas, Scott W.",81,1,1,Democrat,IL,
468,6836,"Myers, Francis J.",81,1,2,Democrat,PA,
469,9998,"Wherry, Kenneth S.",81,2,1,Republican,NE,
470,8185,"Saltonstall, Leverett",81,2,2,Republican,MA,
471,437,"Barkley, Alben W.",81,0,0,Democrat,KY,
472,2901,"Ellender, Allen J.",82,1,1,Democrat,LA,"Agriculture, Nutrition, and Forestry"
473,4483,"Hoey, Clyde R.",82,1,2,Democrat,NC,"Agriculture, Nutrition, and Forestry"
474,5009,"Johnston, Olin D.",82,1,3,Democrat,SC,"Agriculture, Nutrition, and Forestry"
475,4520,"Holland, Spessard L.",82,1,4,Democrat,FL,"Agriculture, Nutrition, and Forestry"
476,165,"Anderson, Clinton P.",82,1,5,Democrat,NM,"Agriculture, Nutrition, and Forestry"
477,2822,"Eastland, James O.",82,1,6,Democrat,MS,"Agriculture, Nutrition, and Forestry"
478,4728,"Humphrey, Hubert H. Jr.",82,1,7,,MN,"Agriculture, Nutrition, and Forestry"
479,52,"Aiken, George D.",82,2,1,Republican,VT,"Agriculture, Nutrition, and Forestry"
480,0450,"Young, Milton R.",82,2,2,Republican,ND,"Agriculture, Nutrition, and Forestry"
481,9374,"Thye, Edward J.",82,2,3,Republican,MN,"Agriculture, Nutrition, and Forestry"
482,5158,"Kem, James P.",82,2,4,Republican,MO,"Agriculture, Nutrition, and Forestry"
483,4382,"Hickenlooper, Bourke B.",82,2,5,Republican,IA,"Agriculture, Nutrition, and Forestry"
484,6796,"Mundt, Karl E.",82,2,6,Republican,SD,"Agriculture, Nutrition, and Forestry"
485,6293,"McKellar, Kenneth D.",82,1,1,Democrat,TN,Appropriations
486,4227,"Hayden, Carl",82,1,2,Democrat,AZ,Appropriations
487,8138,"Russell, Richard B.",82,1,3,Democrat,GA,Appropriations
488,6132,"McCarran, Patrick A.",82,1,4,Democrat,NV,Appropriations
489,7070,"O'Mahoney, Joseph C.",82,1,5,Democrat,WY,Appropriations
490,1678,"Chavez, Dennis",82,1,6,Democrat,NM,Appropriations
491,6107,"Maybank, Burnet R.",82,1,7,Democrat,SC,Appropriations
492,2901,"Ellender, Allen J.",82,1,8,Democrat,LA,Appropriations
493,4418,"Hill, J. Lister",82,1,9,Democrat,AL,Appropriations
494,5240,"Kilgore, Harley M.",82,1,10,Democrat,WV,Appropriations
495,6151,"McClellan, John L.",82,1,11,Democrat,AR,Appropriations
496,1027,"Bridges, H. Styles",82,2,1,Republican,NH,Appropriations
497,3110,"Ferguson, Homer",82,2,2,Republican,MI,Appropriations
498,9998,"Wherry, Kenneth S.",82,2,3,Republican,NE,Appropriations
499,2066,"Cordon, Guy",82,2,4,Republican,OR,Appropriations
500,8185,"Saltonstall, Leverett",82,2,5,Republican,MA,Appropriations
501,0450,"Young, Milton R.",82,2,6,Republican,ND,Appropriations
502,5343,"Knowland, William F.",82,2,7,Republican,CA,Appropriations
503,9374,"Thye, Edward J.",82,2,8,Republican,MN,Appropriations
504,2838,"Ecton, Zales N.",82,2,9,Republican,MT,Appropriations
505,6137,"McCarthy, Joseph R.",82,2,10,Republican,WI,Appropriations
506,7958,"Robertson, A. Willis",82,4,12,Democrat,VA,Appropriations
507,6137,"McCarthy, Joseph R.",82,7,1,Republican,WI,Appropriations
508,8138,"Russell, Richard B.",82,1,1,Democrat,GA,Armed Services
509,1365,"Byrd, Harry Flood",82,1,2,Democrat,VA,Armed Services
510,1659,"Chapman, Virgil M.",82,1,3,Democrat,KY,Armed Services
511,4979,"Johnson, Lyndon B.",82,1,4,Democrat,TX,Armed Services
512,5122,"Kefauver, C. Estes",82,1,5,Democrat,TN,Armed Services
513,4747,"Hunt, Lester C.",82,1,6,Democrat,WY,Armed Services
514,8883,"Stennis, John C.",82,1,7,Democrat,MS,Armed Services
515,1027,"Bridges, H. Styles",82,2,1,Republican,NH,Armed Services
516,8185,"Saltonstall, Leverett",82,2,2,Republican,MA,Armed Services
517,6738,"Morse, Wayne L.",82,2,3,Republican,OR,Armed Services
518,5343,"Knowland, William F.",82,2,4,Republican,CA,Armed Services
519,1395,"Cain, Harry P.",82,2,5,Republican,WA,Armed Services
520,3206,"Flanders, Ralph E.",82,2,6,Republican,VT,Armed Services
521,5767,"Long, Russell B.",82,6,1,Democrat,LA,Armed Services
522,6107,"Maybank, Burnet R.",82,1,1,Democrat,SC,"Banking, Housing and Urban Affairs"
523,3388,"Fulbright, J. William",82,1,2,Democrat,AR,"Banking, Housing and Urban Affairs"
524,7958,"Robertson, A. Willis",82,1,3,Democrat,VA,"Banking, Housing and Urban Affairs"
525,8764,"Sparkman, John J.",82,1,4,Democrat,AL,"Banking, Housing and Urban Affairs"
526,3349,"Frear, J. Allen Jr.",82,1,5,Democrat,DE,"Banking, Housing and Urban Affairs"
527,2691,"Douglas, Paul H.",82,1,6,Democrat,IL,"Banking, Housing and Urban Affairs"
528,5767,"Long, Russell B.",82,1,7,Democrat,LA,"Banking, Housing and Urban Affairs"
529,1489,"Capehart, Homer E.",82,2,1,Republican,IN,"Banking, Housing and Urban Affairs"
530,1024,"Bricker, John W.",82,2,2,Republican,OH,"Banking, Housing and Urban Affairs"
531,4834,"Ives, Irving M.",82,2,3,Republican,NY,"Banking, Housing and Urban Affairs"
532,8270,"Schoeppel, Andrew F.",82,2,4,Republican,KS,"Banking, Housing and Urban Affairs"
533,2609,"Dirksen, Everett McK.",82,2,5,Republican,IL,"Banking, Housing and Urban Affairs"
534,645,"Bennett, Wallace F.",82,2,6,Republican,UT,"Banking, Housing and Urban Affairs"
535,6613,"Moody, Blair",82,4,8,Democrat,MI,"Banking, Housing and Urban Affairs"
536,659,"Benton, William",82,6,1,Democrat,CT,"Banking, Housing and Urban Affairs"
537,6856,"Neely, Matthew M.",82,1,1,Democrat,WV,District of Columbia
538,5009,"Johnston, Olin D.",82,1,2,Democrat,SC,District of Columbia
539,5122,"Kefauver, C. Estes",82,1,3,Democrat,TN,District of Columbia
540,4747,"Hunt, Lester C.",82,1,4,Democrat,WY,District of Columbia
541,7229,"Pastore, John O.",82,1,5,Democrat,RI,District of Columbia
542,1831,"Clements, Earle C.",82,1,6,Democrat,KY,District of Columbia
543,8708,"Smith, Willis",82,1,7,Democrat,NC,District of Columbia
544,1570,"Case, Francis H.",82,2,1,Republican,SD,District of Columbia
545,1341,"Butler, John Marshall",82,2,2,Republican,MD,District of Columbia
546,9930,"Welker, Herman",82,2,3,Republican,ID,District of Columbia
547,645,"Bennett, Wallace F.",82,2,4,Republican,UT,District of Columbia
548,9604,"Vandenberg, Arthur H.",82,2,5,Republican,MI,District of Columbia
549,2745,"Duff, James H.",82,2,6,Republican,PA,District of Columbia
550,2609,"Dirksen, Everett McK.",82,7,1,Republican,IL,District of Columbia
551,8337,"Seaton, Frederick A.",82,7,2,Republican,NE,District of Columbia
552,6151,"McClellan, John L.",82,1,1,Democrat,AR,Governmental Affairs
553,4483,"Hoey, Clyde R.",82,1,2,Democrat,NC,Governmental Affairs
554,7020,"O'Conor, Herbert R.",82,1,3,Democrat,MD,Governmental Affairs
555,4728,"Humphrey, Hubert H. Jr.",82,1,4,,MN,Governmental Affairs
556,659,"Benton, William",82,1,5,Democrat,CT,Governmental Affairs
557,7958,"Robertson, A. Willis",82,1,6,Democrat,VA,Governmental Affairs
558,6597,"Monroney, A. S. Mike",82,1,7,Democrat,OK,Governmental Affairs
559,6137,"McCarthy, Joseph R.",82,2,1,Republican,WI,Governmental Affairs
560,6796,"Mundt, Karl E.",82,2,2,Republican,SD,Governmental Affairs
561,8666,"Smith, Margaret Chase",82,2,3,Republican,ME,Governmental Affairs
562,8270,"Schoeppel, Andrew F.",82,2,4,Republican,KS,Governmental Affairs
563,2803,"Dworshak, Henry C.",82,2,5,Republican,ID,Governmental Affairs
564,6939,"Nixon, Richard M.",82,2,6,Republican,CA,Governmental Affairs
565,9561,"Underwood, Thomas R.",82,6,1,Democrat,KY,Governmental Affairs
566,6613,"Moody, Blair",82,6,2,Democrat,MI,Governmental Affairs
567,3536,"George, Walter F.",82,1,1,Democrat,GA,Finance
568,1986,"Connally, Thomas T.",82,1,2,Democrat,TX,Finance
569,1365,"Byrd, Harry Flood",82,1,3,Democrat,VA,Finance
570,4949,"Johnson, Edwin C.",82,1,4,Democrat,CO,Finance
571,4483,"Hoey, Clyde R.",82,1,5,Democrat,NC,Finance
572,5213,"Kerr, Robert S.",82,1,6,Democrat,OK,Finance
573,3349,"Frear, J. Allen Jr.",82,1,7,Democrat,DE,Finance
574,6525,"Millikin, Eugene D.",82,2,1,Republican,CO,Finance
575,9152,"Taft, Robert A.",82,2,2,Republican,OH,Finance
576,1338,"Butler, Hugh A.",82,2,3,Republican,NE,Finance
577,1021,"Brewster, Ralph O.",82,2,4,Republican,ME,Finance
578,6021,"Martin, Edward",82,2,5,Republican,PA,Finance
579,0163,"Williams, John J.",82,2,6,Republican,DE,Finance
580,3206,"Flanders, Ralph E.",82,7,1,Republican,VT,Finance
581,1986,"Connally, Thomas T.",82,1,1,Democrat,TX,Foreign Relations
582,3536,"George, Walter F.",82,1,2,Democrat,GA,Foreign Relations
583,3783,"Green, Theodore F.",82,1,3,Democrat,RI,Foreign Relations
584,6346,"McMahon, Brien",82,1,4,Democrat,CT,Foreign Relations
585,3388,"Fulbright, J. William",82,1,5,Democrat,AR,Foreign Relations
586,8764,"Sparkman, John J.",82,1,6,Democrat,AL,Foreign Relations
587,3603,"Gillette, Guy M.",82,1,7,Democrat,IA,Foreign Relations
588,9604,"Vandenberg, Arthur H.",82,2,1,Republican,MI,Foreign Relations
589,0110,"Wiley, Alexander",82,2,2,Republican,WI,Foreign Relations
590,8635,"Smith, H. Alexander",82,2,3,Republican,NJ,Foreign Relations
591,4382,"Hickenlooper, Bourke B.",82,2,4,Republican,IA,Foreign Relations
592,5739,"Lodge, Henry Cabot Jr.",82,2,5,Republican,MA,Foreign Relations
593,9401,"Tobey, Charles W.",82,2,6,Republican,NH,Foreign Relations
594,1021,"Brewster, Ralph O.",82,7,1,Republican,ME,Foreign Relations
595,7070,"O'Mahoney, Joseph C.",82,1,1,Democrat,WY,Energy and Natural Resources
596,6820,"Murray, James E.",82,1,2,Democrat,MT,Energy and Natural Resources
597,6242,"McFarland, Ernest W.",82,1,3,Democrat,AZ,Energy and Natural Resources
598,165,"Anderson, Clinton P.",82,1,4,Democrat,NM,Energy and Natural Resources
599,5591,"Lehman, Herbert H.",82,1,5,Democrat,NY,Energy and Natural Resources
600,5767,"Long, Russell B.",82,1,6,Democrat,LA,Energy and Natural Resources
601,8593,"Smathers, George A.",82,1,7,Democrat,FL,Energy and Natural Resources
602,1338,"Butler, Hugh A.",82,2,1,Republican,NE,Energy and Natural Resources
603,6525,"Millikin, Eugene D.",82,2,2,Republican,CO,Energy and Natural Resources
604,2066,"Cordon, Guy",82,2,3,Republican,OR,Energy and Natural Resources
605,2838,"Ecton, Zales N.",82,2,4,Republican,MT,Energy and Natural Resources
606,5944,"Malone, George W.",82,2,5,Republican,NV,Energy and Natural Resources
607,9865,"Watkins, Arthur V.",82,2,6,Republican,UT,Energy and Natural Resources
608,4949,"Johnson, Edwin C.",82,1,1,Democrat,CO,"Commerce, Science and Transportation"
609,6242,"McFarland, Ernest W.",82,1,2,Democrat,AZ,"Commerce, Science and Transportation"
610,5913,"Magnuson, Warren G.",82,1,3,Democrat,WA,"Commerce, Science and Transportation"
611,6346,"McMahon, Brien",82,1,4,Democrat,CT,"Commerce, Science and Transportation"
612,7020,"O'Conor, Herbert R.",82,1,5,Democrat,MD,"Commerce, Science and Transportation"
613,4979,"Johnson, Lyndon B.",82,1,6,Democrat,TX,"Commerce, Science and Transportation"
614,4747,"Hunt, Lester C.",82,1,7,Democrat,WY,"Commerce, Science and Transportation"
615,9401,"Tobey, Charles W.",82,2,1,Republican,NH,"Commerce, Science and Transportation"
616,1021,"Brewster, Ralph O.",82,2,2,Republican,ME,"Commerce, Science and Transportation"
